text,cmp_code
"This means that the maximum amount that can be claimed will increase to $8,000 from $7,000 for children under age seven, to $5,000 from $4,000 for children aged seven through 16, and to $11,000 from $10,000 for children with disabilities.",504
"And, of course, we'll continue to maintain our Universal Child Care Benefit that provides monthly cheques to all parents, up to nearly $2,000 per year for children under age 6, and more than $700 per year for children aged 6 to 17.",504
Families help each other.,706
Sometimes Canadians are called upon to care for a gravely ill family member.,706
"Such situations can be challenging financially, and no one should ever have to choose between caring for a loved one and keeping their job.",706
Our Conservative Government has taken several steps to help families faced with a family health crisis such as enacting the Family Caregiver Tax Credit,504
and establishing a special 35-week benefit for parents with critically ill children.,504
But there is more to be done.,504
"When a family member is gravely ill and needs care, Canadians should be free to focus on caring for their loved ones without the added stress of worrying about their financial security.",504
A re-elected Conservative Government will carry out our plan to extend the Employment Insurance Compassionate Care Benefits period from six weeks to six months.,504
PROTECTING CONSUMERS,NA
"Canadians work hard for their money and rightly expect, as consumers, to be treated fairly when it comes to matters of quality, safety and choice.",403
We're committed to ensuring that they are.,403
"A re-elected Conservative Government will proceed with several measures to protect consumers' wallets, and their health and safety.",403
"We'll:   Pass legislation that allows the Minister of Transport to issue motor-vehicle recalls and to demand that manufacturers repair defective vehicles as required,",403
as well as levy significant fines on manufacturers and importers who do not comply.,403
"Continue to take action to create greater consumer choice in the wireless sector, so that Canadians can enjoy lower prices and improved quality when it comes to cellphones, tablets, and wi-fi services.",403
"Pass legislation to grant the federal Competition Commissioner the authority to investigate geographic differences in prices, with the intent of reducing the price gap€ between Canadian and American consumer goods.",403
Move forward with comprehensive legislation to protect consumers in financial transactions.,403
"This will include banning pay to pay€ practices, in which financial institutions charge their customers a fee for making payments on their mortgages, credit cards, or other loans.",403
Continue our efforts to assess and manage the risks posed to the health of Canadian families and our environment by new or existing chemical substances.,501
"This will include listing microbeads as a toxic substance under the Environmental Protection Act, effectively banning them in Canada.",501
"Our Government in 2014 passed Vanessa's Law, named after the daughter of Member of Parliament Terence Young.",403
"Vanessa died of a heart attack while taking a prescription drug that was later found to be unsafe for human consumption,",403
and Terence spent the next 14 years working tirelessly to ensure that this law became his daughter's legacy.,403
"Vanessa's Law is historic legislation that gives the Government stronger powers to force drug recalls,",403
"imposes new penalties on companies that market unsafe products,",403
"requires that health risks be made clear in product labelling,",403
and requires health-care institutions to report serious reactions to prescription drugs.,403
"Still, Vanessa's Law could go further.",403
"For example, we should impose on health-care institutions a more comprehensive, standardized reporting regime when documenting such reactions.",303
A re-elected Conservative Government will move forward with making this important legislation even more effective at protecting Canadian families.,303
"These measures build on our past record of standing up for consumers, including:   Supporting Canada's broadcast regulator in compelling satellite and cable companies to unbundle€ TV channels, so that Canadians no longer have to pay for channels they don't want.",403
Removing the GST from feminine hygiene products.,503
And continuing to oppose any new Netflix tax€ on on-demand video services.,403
AT RISK,NA
Our Conservative Government has worked hard to make life easier for Canadians.,305
Taxes are lower.,305
Benefits are higher.,305
And Canadian families have more freedom than ever before to choose their own path to prosperity.,706
"We know that no two families are alike, but all families have this in common: Given the opportunity, they'll make the choices that are right for them.",706
"The other parties don't share our optimism, nor our faith in the sound instincts and common sense of our fellow Canadians.",305
"Given the chance, the Liberals and NDP would put the financial security of Canadian families in jeopardy by:   Running large deficits and raising taxes that will leave our fragile economy exposed,",305
"cost families money,",305
and put jobs at risk.,305
"Eliminating the Family Tax Cut which is providing up to $2,000 in tax relief for 1.7 million families.",305
"Taking away the monthly Universal Child-Care Benefit which is providing nearly $2,000 per year for children under age 6, and more than $700 per year for children aged 6 to 17.",305
The UCCB goes to all the nearly four million families with children.,305
Shutting down in part or in whole Tax-Free Savings Accounts which are helping 11 million Canadians save and grow their savings tax-free.,305
Cancelling Pension Income Splitting which is providing over $1 billion in tax relief to more than 1 million senior couples.,305
"Hiking payroll taxes as much as $1,000 per year for someone making $60,000 on Canadian workers.",305
"Driving up the price of everything Canadian families buy, including gasoline, groceries, and home heating fuel, by imposing carbon pricing schemes on the Canadian economy.",305
OUR CONSERVATIVE PLAN FOR A MORE SECURE CANADA,NA
"To keep Canadians safe and secure, a re-elected Conservative Government will:   Enact Declared Areas€ legislation to prosecute foreign fighters",605
Continue to participate in the broad international coalition against ISIS,104
Support persecuted religious minorities around the world,107
Defend Canada's Northern sovereignty,109
Expand Canada's Reserves and Special Operations Forces,104
Our Conservative Government understands that protecting Canadians' physical security is as important as protecting their financial security.,605
The two ultimately go hand-in-hand.,605
We can't have a strong economy if Canadian communities aren't safe and secure.,605
And we can't have real security if we don't have the means to pay for our law enforcement agencies or our military.,410
"A strong economy, then, is the basis for our prosperity and our security.",410
We'll continue to vigorously pursue an anti-terrorism agenda that seeks to disrupt and undermine radical jihadism in cooperation with the countries who share our values.,605
"In addition to Canada's military participation in the global coalition to degrade and ultimately destroy the so-called Islamic State of Iraq and Syria, or ISIS,",104
we are taking strong action against terrorism at home.,605
We'll also continue to follow a principled foreign policy and stand up for what's right rather than what's popular.,109
"In a dangerous and unstable world, we need a government that recognizes risks to Canadian interests and our security and speaks with clarity.",109
And we've done that.,305
Prime Minister Stephen Harper has been a leader on a wide range of global issues,305
"including standing up for Ukraine in the face of Russian aggression,",101
"defending Israel's right to exist as a Jewish state and to defend itself,",101
and speaking out against the persecution of religious minorities and women and girls around the world.,201
And it's why we've ensured that the Canadian Armed Forces have the equipment and resources they need to protect and defend our security.,104
We've made significant investments in Canada's military,104
following the Liberal Decade of Darkness€.,305
"We owe the men and women of the Canadian Armed Forces our unyielding gratitude and respect,",104
and we'll continue to make sure that they have the resources to get the job done.,104
A re-elected Conservative Government will continue its efforts to protect the security of Canada and Canadians at home and abroad.,605
COMBATING JIHADI TERRORISM,NA
"Canada and Canadians not just abroad, but at home, that is when we most need moral clarity and tough leadership.",605
We need to confront and address this threat and call it what it is a force for evil that seeks to undermine our way of life and the values we hold dear.,605
This clarity and determination to act to protect our country has been at the heart of our counter-terrorism measures here at home.,605
"Our Conservative Government released Canada's first Counter-terrorism Strategy in 2012, Building Resilience Against Terrorism, designed to counter domestic and international terrorism and protect Canadians and Canadian interests.",605
"In 2013, the Combating Terrorism Act made it a criminal offence to leave or attempt to leave Canada for the purposes of participating in or facilitating terrorist activity.",605
"In 2014, the Citizenship Act was amended to enable the government to revoke Canadian citizenship from dual citizens and deny it to permanent residents who are convicted of terrorism, high treason, treason or spying offences.",605
The Protection of Canada from Terrorists Act of 2015 gives the Canadian Security Intelligence Service the tools it needs to investigate threats to the security of Canada and ensure our collective safety.,605
"The 2015 Anti-terrorism Act ensures that Canadian law enforcement and national security agencies can effectively investigate and counter those who promote terrorism and take part in terrorist activities,",605
"prevent terrorist travel by air and the efforts of those who seek to use Canada as a recruiting ground,",605
and disrupt planned attacks on Canadian soil.,605
"Sadly and inexplicably, to most Canadians a small number of young Canadians choose to turn their backs on our country, our values, and all the opportunities that living here brings, and travel abroad to connect with known terrorist organizations.",605
Some participate in the atrocities these groups carry out in foreign lands;,605
others seek to plot and commit similar horrors on Canadian soil.,605
Canadians expect real action on the part of the government to prevent such attacks.,605
"We need to protect Canadians here by making sure the foreign fighters€ who travel to parts of the world where terrorists hold sway are not allowed, on their return to Canada, to act on the warped ideologies and deadly skills they've learned.",605
"A re-elected Conservative Government will introduce Declared Areas€ legislation, allowing the Minister of Foreign Affairs to identify any part of the world where terrorists are active as a no-go€ zone for Canadians without legitimate business there.",605
"Travel to designated zones would become a serious offence, carrying a significant prison term,",605
and would allow Canadian authorities to arrest and detain foreign fighters upon their attempted return to Canada.,605
"To counter terrorism and youth radicalization in Canada through research and education, our Government launched the Kanishka Project in 2011.",605
Funded projects identify factors that build community resilience and help youth to resist violent extremism.,605
A re-elected Conservative Government will continue to address the growing problem of terrorist radicalization and violent extremism among Canadian youth by renewing funding for the Kanishka Project for another five years.,605
"Treason, one of the oldest and most serious crimes on the books, has evolved since it was first codified into English law in the 14th century.",605
"Originally an attack against the reigning monarch, it came to encompass turning against one's own state.",605
"Now, in the 21st century we are witnessing the alarming emergence of a new form of treason.",605
Foreign fighters€ who are mostly young men, including some Canadians
"Canadians see this as a betrayal of our most deeply held values and, indeed, as an attack on all of us.",601
"There is no greater crime than the betrayal of one's fellow citizens, and our laws need to reflect this.",601
Our current laws call for life in prison for anyone convicted of High Treason.,605
A re-elected Conservative Government will modernize the definition of High Treason to include fighting against the Canadian Armed Forces alongside jihadist terror groups.,605
THE FIGHT AGAINST ISIS,NA
The so-called Islamic State of Iraq and Syria or ISIS is the greatest threat to Canadian security today.,104
"It wages war daily on everything we hold dear: freedom, democracy, tolerance, and openness.",104
"It seeks to destroy any and all who do not share its perverse, medieval view of the world.",104
"And, with alarming clarity, it has threatened Canadians directly and specifically.",104
"Last year's terrorist attacks in Canada, by killers inspired by ISIS's extremism, are a reminder that we are not immune to these threats.",104
"Canadians did not invent this evil, nor did we invite its hatred, but we cannot ignore it in the hope it goes away.",104
"Indeed, it was because ISIS met with little resistance at first that it was able to establish its so-called caliphate with such alarming speed.",104
"It's now using that territory to launch and inspire attacks around the world; its goal is to replace civilization with savagery, and order with chaos.",104
We must not allow ISIS to hold a safe haven from which it can pursue an agenda of anarchy and violence.,104
"That's why the Canadian Armed Forces, alongside like-minded allies of all faiths and nationalities, are part of a broad international coalition confronting and disrupting ISIS in the Middle East right now.",104
We're fighting the jihadists there to protect Canadians here.,104
"We're also a leading contributor of support to the countless men, women, and children forced to flee ISIS's advance.",104
"We don't have to choose, as some have suggested, between fighting the soldiers of ISIS and helping its victims.",104
"In fact, it's imperative that we do both.",104
And we are.,104
"A re-elected Conservative Government will not cut and run, as our opponents would do.",104
We will not abandon our allies in the broad international coalition against ISIS.,104
We will not pull our troops from the fight against jihadi terrorism.,104
PROTECTING PERSECUTED MINORITIES AROUND THE WORLD,NA
"Our Conservative Government has consistently stood up for, and supported, persecuted minorities around the world.",107
We've made a real difference in the lives of religious minorities and young girls and women.,107
And we've shown leadership in accepting refugees and providing humanitarian assistance.,107
This is an important part of our principled foreign policy.,107
A re-elected Conservative Government will continue to stand up for those who are targeted because of their faith or gender.,107
"Freedom of religion and belief, and the ability to express that freedom without fear of repercussion or repression, is a basic human right not just here in Canada, but everywhere.",107
"Our Government established the Office of Religious Freedom in 2013 to promote this belief globally,",107
and to advocate tolerance and pluralism around the world.,107
"These values have made Canada great,",601
and our Government takes very seriously the work of advancing them.,601
"However, a world of universal freedom of religion remains elusive, and there is much work left to do.",201
Almost 75 percent of the world's population lives in countries where religious freedom is highly restricted.,201
"Currently, ISIS has carved out a so-called caliphate extending from Aleppo in Syria to near Baghdad in Iraq and everywhere they hold sway, innocent men, women and children suffer atrocities daily because they don't share the terrorists' perverted version of Islam.",107
"Christians, Yazidis, Druze, Alawites, Sunni Bedouins and Shia Ismailis all face subjugation, persecution, and, frequently, grisly execution for their beliefs.",107
"Through the Office of Religious Freedom, in partnership with civil society groups and non-governmental organizations, we are able to stand up for these oppressed peoples, and for Canadian values.",107
Principle demands that we act.,107
"A re-elected Conservative Government will build on our record of promoting tolerance and openness, as well as the rights of women and children worldwide, by funding a new three-year program within the Office of Religious Freedom to support persecuted religious minorities in the Middle East,",107
and to protect their places of worship and priceless artifacts at risk of destruction.,107
"The ISIS reign of terror and the horrific civil war being fought in Syria have taken an immense toll on innocent civilians, creating a refugee crisis of historic proportions.",107
"The Canadian Armed Forces are taking an active and robust role in the fight against ISIS,",104
but we're also committed to providing comfort and aid to suffering people facing displacement and persecution because of the ongoing violence.,107
"Canada has long been a refuge for people fleeing violence and oppression, from United Empire Loyalists and fugitive slaves from the United States in the 18th and 19th centuries, to Eastern Europeans and Vietnamese boat people€ fleeing communism in the 20th.",201
"And in the 21st century, Canada is once again opening its doors to those in need.",201
"We've pledged to resettle 10,000 Syrian refugees by September 2016, and 3,000 Iraqis this year.",107
"They will join the 20,000 Iraqis who have already arrived on our shores since 2009.",107
"Religious minorities within Iraq are at risk of genocide at the hands of ISIS,",107
and Canada will provide safe haven.,107
"A re-elected Conservative Government will accept 10,000 more persecuted Syrian and Iraqi refugees fleeing the brutality of ISIS.",107
We'll also provide further humanitarian assistance through the Syria Emergency Relief Fund to match individual donations from Canadians up to $100 million.,107
"Every year, millions of girls around the world some as young as five years old are forced into marriage.",706
This is far more than just a moral outrage; it is often a matter of life and death.,706
"In the developing world, the leading cause of death among girls between the ages of 15 and 19 is complications during childbirth.",706
"Forced marriage deprives girls of their right to an education,",706
and condemns them to a life of poverty and dependence.,706
And forced marriage is also a weapon of war.,201
"Canadians are rightly appalled at reports of ISIS fighters taking young female prisoners as brides,€",201
or forcing families to let them marry their daughters in exchange for protection from further ISIS depravities.,201
"Canada has been a leader in improving maternal, newborn and child health,",107
and protecting women and girls is a key component of our foreign development goals.,107
"It's also in keeping with Canadian values, which we hold to be universal.",201
"Forced marriage is unacceptable in Canada,",201
and we've taken action to prevent it from occurring on our soil.,201
"But it's equally unacceptable anywhere else in the world, no matter what the misguided advocates of cultural sensitivity€ might suggest.",201
"A re-elected Conservative Government will take further action to support the victims of child, early, and forced marriage, particularly in the rape camps€ and slave markets of Iraq and Syria,",107
"by establishing a new program within the Department of Foreign Affairs, Trade and Development to fund efforts to combat these practices.",107
"Improving the health of mothers, newborns, and children around the world has been Stephen Harper's top development priority.",107
The Prime Minister has been leading the world on this important initiative.,305
"And there's been progress: thanks to Canadian leadership and global action, maternal mortality rates are declining and millions more children are celebrating their fifth birthday.",107
Yet there's more work to be done.,107
"That's why our Government has pledged significant resources to maternal, newborn, and child health from 2015 to 2020.",107
We'll continue to rally world leaders to follow Canada's lead in improving women's and children's health in developing countries.,107
CYBER SECURITY,NA
"Advances in technology have led to vast improvements in our standard of living,",411
but they have also led to our greater dependence on a digital infrastructure that underlies everything from our communications networks to our financial systems to our electrical grid.,411
"And this dependence makes us vulnerable to attacks that could compromise our day-to day living, our personal safety, our economy, and even our national security.",605
The threat of cybercrime is one with serious consequences for Canadians and our economy.,605
Our Conservative Government has been focused on strengthening our cyber security to protect Canadians.,605
"Since 2010, our national cyber security strategy has been based on three pillars:   Securing government systems.",605
Partnering to secure vital cyber systems outside the federal government,605
And helping individual Canadians and their families enjoy increased online security.,605
"In Economic Action Plan 2015, we announced significant funding to protect our vital cyber systems, including establishing a dedicated RCMP team to investigate cybercrime.",605
"Still, there's more to be done.",605
Our cyber systems can be targets for foreign military and intelligence services and criminal and terrorist networks.,605
"As more and more Canadians rely on the internet for business and sales, we must ensure that we're protected from cyber-attacks and cybercrimes.",605
"We've proposed legislation that will require operators of vital cyber systems to implement robust cybersecurity plans that meet established standards,",605
and to report cybersecurity breaches to the federal government.,605
A re-elected Conservative Government will enshrine this in law by passing the Protection of Canada's Vital Cyber Systems Act when Parliament resumes.,605
SUPPORTING UKRAINE,NA
"Canada stands in solidarity with the people of Ukraine, and will continue to do so.",101
"Our position has been clear: We will never accept Russian President Vladimir Putin's unwarranted and illegal occupation and annexation of the Crimean Peninsula,",101
nor his continued proxy war in other parts of eastern Ukraine.,101
"The people of Ukraine have left no room for doubt: The future they desire lies to the West, with all the freedoms, opportunities and prosperity that brings.",101
"We, along with our allies in NATO, support them without reservation,",101
and we stand together in Central and Eastern Europe as a bulwark against the instability Vladimir Putin promotes with his reckless provocations.,101
"With the rest of the Western world, Canadians celebrated the end of the Cold War and the years of peace that followed.",106
"But Vladimir Putin wants to turn back the clock; he wants Russia to bask in the perceived glories of its past, in order to disguise his failures of leadership in the present.",106
We look forward to the day when Russia returns to the community of nations €“,106
"but until then, Vladimir Putin's belligerence must be met with resolve and real consequences.",106
"Under our Conservative Government, Canada has been a leading voice on the world stage in this regard, both in speaking out against Vladimir Putin's unprovoked aggression and in putting pressure on Russia through tough and meaningful sanctions.",106
"Such sanctions are a key tool in our Government's foreign policy, having proven effective against Iran and North Korea, as well as Russia.",106
A re-elected Conservative Government will toughen Canada's sanctions regime by:   Adding gross human rights violations€ as a new ground for sanctions.,106
And closing loopholes that allow sanctioned individuals to circumvent travel restrictions.,106
